422,24,29,25,31,21,-0.4
423,16,16,9,21,12,-0.3
425,34,28,83,54,34,2.6
426,12,9,10,15,14,1.0
427,3,4,15,10,15,3.0
428,16,18,35,12,15,-0.8
429,22,23,26,25,18,-0.6
431,30,25,29,33,24,-0.4
432,19,19,24,27,19,0.8
433,20,15,16,19,21,0.6
434,12,19,12,12,12,-0.7
437,37,46,53,58,34,0.6
438,18,17,23,36,12,0.7
439,15,19,23,12,15,-0.7
440,21,18,39,25,18,0.1
441,46,46,30,27,21,-6.9
442,52,51,52,45,34,-4.2
443,32,38,31,39,18,-2.7
444,37,34,28,43,26,-1.3
445,29,22,21,19,13,-3.5
446,23,16,27,27,18,0.1
447,27,21,25,30,12,-2.1
448,30,34,32,38,27,-0.2
449,24,20,31,20,24,0.0
450,19,21,36,27,15,-0.2
451,19,21,30,21,20,0.2
452,24,29,29,30,24,0.1
453,30,21,30,21,24,-1.2
455,13,20,18,18,15,0.2
459,24,28,21,29,24,0.1
460,27,21,27,17,18,-2.2
461,12,17,20,13,9,-1.0
462,6,3,6,4,0,-1.1
463,10,16,18,9,12,-0.3
464,10,15,15,17,15,1.2
465,22,26,26,27,15,-1.3
466,22,15,22,21,18,-0.2
467,31,22,24,28,15,-2.6
468,24,23,20,18,10,-3.3
469,3,9,0,6,6,0.3
470,37,42,30,43,30,-1.3
471,15,22,12,25,12,-0.3
472,13,9,9,12,12,0.1
473,37,41,39,34,30,-2.1
474,41,46,43,39,33,-2.3
475,4,19,7,9,3,-1.2
476,15,12,25,19,12,0.1
477,24,24,19,27,18,-0.9
478,31,21,44,27,21,-1.4
479,21,21,28,24,9,-2.1
480,39,42,46,42,36,-0.6
481,40,38,33,42,21,-3.4
482,18,19,17,17,17,-0.4
483,11,6,11,16,9,0.6
484,10,13,23,28,9,1.3
485,10,10,18,19,21,3.1
486,13,10,23,16,10,0.0
487,11,15,14,21,9,0.2
488,6,3,0,3,0,-1.2
489,18,9,12,9,0,-3.6
490,9,6,8,8,6,-0.4
491,10,11,12,10,9,-0.3
492,18,18,14,16,10,-1.8
493,17,23,23,22,14,-0.7
494,16,17,16,17,17,0.2
495,2,2,5,4,4,0.6
496,13,13,13,13,12,-0.2
497,7,8,8,8,7,0.0
499,11,10,10,9,9,-0.5
500,11,10,9,11,7,-0.7
502,12,13,12,11,8,-1.0
503,13,12,13,10,10,-0.8
504,9,14,13,13,11,0.3
505,11,9,13,10,8,-0.5
506,8,13,14,15,7,0.0
507,9,9,8,7,5,-1.0
508,4,4,4,3,2,-0.5
509,14,15,15,14,12,-0.5
511,18,18,20,19,16,-0.3
512,13,14,14,14,10,-0.6
513,3,4,3,3,3,-0.1
515,26,26,24,25,19,-1.5
516,26,22,25,25,22,-0.5
517,40,37,38,38,32,-1.5
518,36,36,39,36,32,-0.8
519,36,32,33,35,31,-0.7
521,31,27,28,31,24,-1.0
522,22,18,20,19,18,-0.7
523,8,11,10,12,8,0.1
524,11,11,10,9,9,-0.6
525,12,11,14,12,11,-0.1
526,15,12,14,15,13,-0.1
527,9,8,9,9,9,0.1
528,9,8,7,7,6,-0.7
529,8,11,7,8,4,-1.1
530,13,9,8,6,7,-1.5
531,8,11,8,11,7,-0.2
532,17,17,16,17,14,-0.6
533,15,13,15,15,15,0.2
534,11,10,10,12,8,-0.4
535,11,10,9,9,6,-1.1
536,14,9,11,11,8,-1.0
537,19,17,16,16,11,-1.7
538,30,29,31,27,24,-1.4
539,5,5,7,5,4,-0.2
540,10,8,10,9,7,-0.5
541,1,1,1,2,0,-0.1
542,3,3,3,2,2,-0.3
544,40,44,46,43,31,-1.9
545,30,48,46,34,24,-2.6
547,58,56,59,36,24,-8.8
548,60,59,63,66,46,-2.1
549,17,13,21,20,15,0.3
550,91,81,81,70,50,-9.3
551,70,69,70,66,54,-3.5
552,59,61,52,61,28,-6.2
554,20,10,19,19,13,-0.5
555,17,11,17,12,11,-1.1
556,8,8,7,8,7,-0.2
557,47,48,57,60,39,-0.4
558,21,20,20,22,18,-0.4
559,51,53,46,59,40,-1.6
576,17,25,30,30,30,3.1
577,21,22,25,24,15,-1.0
578,25,19,32,27,9,-2.4
579,0,0,0,0,0,0.0
580,6,0,3,0,0,-1.2
581,25,20,32,24,16,-1.4
582,23,21,18,16,13,-2.5
583,1,6,7,6,0,-0.2
586,2,2,6,2,0,-0.4
587,2,3,2,2,0,-0.5
588,3,9,9,6,3,-0.3
589,73,55,64,54,36,-7.5
590,14,16,11,12,7,-1.8
591,22,26,23,27,18,-0.7
592,15,23,19,12,15,-1.1
594,15,15,16,15,12,-0.6
595,24,22,21,12,12,-3.4
596,5,5,5,9,3,0.0
597,35,49,29,38,27,-2.7
598,19,23,16,16,6,-3.3
599,18,21,9,15,6,-3.0
600,20,22,19,21,18,-0.5
601,23,26,22,27,18,-0.9
602,18,18,18,24,12,-0.6
603,3,3,3,0,3,-0.3
604,0,0,0,0,0,0.0
605,4,0,3,3,0,-0.5
607,196,222,192,205,141,-12.7
608,21,19,19,21,18,-0.4
609,21,24,30,39,30,3.3
611,16,14,16,19,13,-0.1
